V0000437084	さんがにち
V0000439377	でしょう！ここにくるとじもとをおもいだします。
V0000439378	ごしゅっしんはどちらですか。
V0000439379	ごしゅっしんはどちらですか。
V0000439380	ほっかいどうのいなかからきました。
V0000439381	ほっかいどうのいなかからきました。
V0000439382	え？わたしもほっかいどうです。でもいなかがだいきらいで、どうしてもほっかいどうをでたくて、いっしょうけんめいとうきょうのだいがくにはいりました。
V0000439383	え？わたしもほっかいどうです。でもいなかがだいきらいで、どうしてもほっかいどうをでたくて、いっしょうけんめいとうきょうのだいがくにはいりました。
V0000439384	わたしはぎゃくです。ここがきらいだけど、でかせぎのためにでてきました。たまにはかえったりしますか。
V0000439385	わたしはぎゃくです。ここがきらいだけど、でかせぎのためにでてきました。たまにはかえったりしますか。
V0000439386	ぜんぜんかえってないです。もうろくねんたちます。
V0000439387	ぜんぜんかえってないです。もうろくねんたちます。
V0000439388	ところで、ほっかいどうのどこですか。
V0000439389	ところで、ほっかいどうのどこですか。
V0000439390	わっかないです。
V0000439391	わっかないです。
V0000439392	え？わっかない？わたしもわっかないです。
V0000439393	え？わっかない？わたしもわっかないです。
V0000439394	ほんとうにわっかない？じゃ、いっしょですね。
V0000439395	ほんとうにわっかない？じゃ、いっしょですね。
V0000439396	はい
V0000439397	はい
V0000439398	ろっぽんぎヒルズ
V0000439399	しょうたいけん
V0000439400	みおくり
V0000439401	ぶじ
V0000439402	ゆくえふめい
V0000439403	おちつく
V0000439404	ようす
V0000439405	かしら
V0000439406	たからもの
V0000439407	ロボット
V0000439408	レジデンス
V0000439409	しょうひんけん
V0000439410	ときは2010ねん、とうきょうのろっぽんぎヒルズにこころのやさしいおじいさんとおばあさんがくらしていました。
V0000439411	ときは2010ねん、とうきょうのろっぽんぎヒルズにこころのやさしいおじいさんとおばあさんがくらしていました。
V0000439412	ろっぽんぎヒルズレジデンンス25かいでございます。
V0000439413	ろっぽんぎヒルズレジデンンス25かいでございます。
V0000439414	ドアひらくおと
V0000439415	ドアひらくおと
V0000439416	ただいま。
V0000439417	ただいま。
V0000439418	おかえり。
V0000439419	おかえり。
V0000439420	ねえ、ばあちゃん。こどもがいなくてさびしいとおもうことはないかい。ばあちゃんはずっとほしかったのに、わしがずっとロボットのしごとでいそがしくて・・・もうこんなとしになっちゃったなあ。
V0000439421	ねえ、ばあちゃん。こどもがいなくてさびしいとおもうことはないかい。ばあちゃんはずっとほしかったのに、わしがずっとロボットのしごとでいそがしくて・・・もうこんなとしになっちゃったなあ。
V0000439422	あなた、なにいっているの。あなたとあなたのてでつくったこのロボットたちがわたしのたからものですよ。わたしはいま、じゅうぶんしあわせですよ。ほらみて。ここにいる500のロボットたちはみんなかぞくですよ。
V0000439423	あなた、なにいっているの。あなたとあなたのてでつくったこのロボットたちがわたしのたからものですよ。わたしはいま、じゅうぶんしあわせですよ。ほらみて。ここにいる500のロボットたちはみんなかぞくですよ。
V0000439424	ありがとう。ばあさん。ほんとうにありがとう。ところで、あしたはおしょうがつだよ。すしでもかってこようか。
V0000439425	ありがとう。ばあさん。ほんとうにありがとう。ところで、あしたはおしょうがつだよ。すしでもかってこようか。
V0000439426	いいね。いきましょう。
V0000439427	いいね。いきましょう。
V0000439428	くるまのなか
V0000439429	くるまのなか
V0000439430	ひさしぶりのドライブですね。
V0000439431	ひさしぶりのドライブですね。
V0000439432	そうだね。
V0000439433	そうだね。
V0000439434	このレクサスにのるのははじめて。ルーフをオープンして。。。いいきもち！
V0000439435	このレクサスにのるのははじめて。ルーフをオープンして。。。いいきもち！
V0000439436	ほんとに。
V0000439437	ほんとに。
V0000439438	あっ！あれみて！こんなところで何やってるのかしら。
V0000439439	あっ！あれみて！こんなところで何やってるのかしら。
V0000439440	アイボだ！あぶない！
V0000439441	アイボだ！あぶない！
V0000439442	ひかれた！かわいそうに。
V0000439443	ひかれた！かわいそうに。
V0000439444	たすけないと...
V0000439445	たすけないと...
V0000439446	じいさん、きをつけて。
V0000439447	じいさん、きをつけて。
V0000439448	おじいさん、アイボをとってくる。
V0000439449	おじいさん、アイボをとってくる。
V0000439450	だいじょうぶ？
V0000439451	だいじょうぶ？
V0000439452	かなりひどいよ。はやくうちへつれてかえらないと。
V0000439453	かなりひどいよ。はやくうちへつれてかえらないと。
V0000439454	はやくかえりましょう。
V0000439455	はやくかえりましょう。
V0000439456	みっかご
V0000439457	みっかご
V0000439458	もうみっかだが、あまりようすがかわらないなあ。ぜんぜんうごかないし。もうだめかな。
V0000439459	もうみっかだが、あまりようすがかわらないなあ。ぜんぜんうごかないし。もうだめかな。
V0000439460	そんなにかんたんにあきらめないで。ほら。
V0000439461	そんなにかんたんにあきらめないで。ほら。
V0000439462	うごいた！よかった。ほんとうによかった。じゃ、さんぽにいこう。
V0000439463	うごいた！よかった。ほんとうによかった。じゃ、さんぽにいこう。
V0000439464	あなた、まだはやいですよ。ちゃんとなおるまでまちましょう。
V0000439465	あなた、まだはやいですよ。ちゃんとなおるまでまちましょう。
V0000439466	そうだな。さすが、ばあちゃん。
